model,model_config_id,fold,asset,regime_dimension,regime_value,n_seeds,n_per_seed,all_seed_cells_reportable,sample_size_status,mae_mean,mae_std,mae_min,mae_max,rmse_mean,rmse_std,rmse_min,rmse_max,directional_accuracy_mean,directional_accuracy_std,directional_accuracy_min,directional_accuracy_max,actual_positive_direction_balance_mean,actual_positive_direction_balance_std,actual_positive_direction_balance_min,actual_positive_direction_balance_max,matched_baseline_mae_mean,matched_baseline_mae_std,matched_baseline_mae_min,matched_baseline_mae_max,mae_skill_mean,mae_skill_std,mae_skill_min,mae_skill_max,matched_direction_persistence_da_mean,matched_direction_persistence_da_std,matched_direction_persistence_da_min,matched_direction_persistence_da_max,da_difference_mean,da_difference_std,da_difference_min,da_difference_max
lstm_seed_mean,LSTM_63,D4,MSFT,transition,transition,3,3,False,descriptive_low_n,0.0078520870263274548,0.0015408881883397585,0.0061527236274443661,0.0098831355791849321,0.0099493861652330002,0.0012175981301436856,0.0085023093502077946,0.011481190821178927,0.66666666666666663,0.27216552697590868,0.33333333333333331,1,0,0,0,0,0.0087414079876306002,0,0.0087414079876306002,0.0087414079876306002,0.10173658094457612,0.17627459907147339,-0.13061140644275127,0.29614043456721317,0.33333333333333331,0,0.33333333333333331,0.33333333333333331,0.33333333333333331,0.27216552697590868,0,0.66666666666666674
lstm_seed_mean,LSTM_63,D4,MSFT,trend,negative_trend,3,53,True,reportable,0.012047171642104828,0.00023981202139446224,0.011830750504266843,0.012381515195638251,0.015336660596980444,0.00023288997725519624,0.01506660883362214,0.015634967359626082,0.55974842767295596,0.0088944249205855017,0.54716981132075471,0.56603773584905659,0.67924528301886788,0,0.67924528301886788,0.67924528301886788,0.012183776826479661,1.7347234759768071e-18,0.012183776826479659,0.012183776826479659,0.011212055696714796,0.019682896757700463,-0.016229644713192437,0.028975113976609124,0.52830188679245282,0,0.52830188679245282,0.52830188679245282,0.031446540880503138,0.0088944249205855017,0.018867924528301883,0.037735849056603765
lstm_seed_mean,LSTM_63,D4,MSFT,trend,positive_trend,3,197,True,reportable,0.012173219945962066,0.00012215149780460356,0.012074179868341072,0.012345315593653297,0.016111061097354901,9.6035281266912929e-05,0.016012826198902048,0.016241397949537092,0.52961082910321489,0.010430480546478793,0.51776649746192893,0.54314720812182737,0.51776649746192893,0,0.51776649746192893,0.51776649746192893,0.012022311730738417,1.7347234759768071e-18,0.012022311730738418,0.012022311730738418,-0.012552345888504032,0.010160400141038512,-0.026867034406455215,-0.004314323132217357,0.51269035532994922,0,0.51269035532994922,0.51269035532994922,0.016920473773265665,0.010430480546478793,0.0050761421319797106,0.030456852791878153
lstm_seed_mean,LSTM_63,D4,MSFT,volatility,high_volatility,3,135,True,reportable,0.013005576961043666,9.6266429577105675e-05,0.012870747943790447,0.013089322124133098,0.016738313206131641,0.000205415437217108,0.016458509549835021,0.016945858867797321,0.48395061728395056,0.0034918853391928324,0.48148148148148145,0.48888888888888887,0.55555555555555558,0,0.55555555555555558,0.55555555555555558,0.012719398997786154,0,0.012719398997786154,0.012719398997786154,-0.022499330613602247,0.0075684731325639564,-0.029083380937364289,-0.011899064258510617,0.51851851851851849,0,0.51851851851851849,0.51851851851851849,-0.034567901234567898,0.0034918853391928324,-0.037037037037037035,-0.029629629629629617
lstm_seed_mean,LSTM_63,D4,MSFT,volatility,low_volatility,3,115,True,reportable,0.011138013362132068,9.5539843976519769e-05,0.01106864522314391,0.011273110770633353,0.0149707594927135,0.00014834041442104401,0.014779558607664856,0.015141119442950032,0.59710144927536224,0.021690767459559095,0.57391304347826089,0.62608695652173918,0.54782608695652169,0,0.54782608695652169,0.54782608695652169,0.011278406243980521,0,0.011278406243980521,0.011278406243980521,0.012447936243064875,0.0084710412011901916,0.00046952319615145566,0.01859846296532941,0.5130434782608696,0,0.5130434782608696,0.5130434782608696,0.084057971014492749,0.021690767459559095,0.060869565217391286,0.11304347826086958
lstm_seed_mean,LSTM_63,D4,NVDA,transition,stable,3,247,True,reportable,0.022365114028172376,0.00099455859490740111,0.021613039772516159,0.023770475416639781,0.031159830439750107,0.0011743834827059557,0.030134640994834809,0.032804019081511211,0.47098515519568157,0.043142691938315193,0.42105263157894735,0.52631578947368418,0.57085020242914974,0,0.57085020242914974,0.57085020242914974,0.021322969049623251,0,0.021322969049623251,0.021322969049623251,-0.048874290260602228,0.04664259431192927,-0.11478262531454431,-0.013603674151467793,0.55060728744939269,0,0.55060728744939269,0.55060728744939269,-0.079622132253711189,0.043142691938315193,-0.12955465587044535,-0.024291497975708509
lstm_seed_mean,LSTM_63,D4,NVDA,transition,transition,3,3,False,descriptive_low_n,0.006578837259103412,0.0037004225584106203,0.0038749928092991007,0.011811044210625267,0.008015243814950038,0.0038854060323520456,0.0046917253200820788,0.013466493617202629,0.66666666666666663,0.27216552697590868,0.33333333333333331,1,0.33333333333333331,0,0.33333333333333331,0.33333333333333331,0.007507525713240734,0,0.007507525713240734,0.007507525713240734,0.12370100211570771,0.49289508950789573,-0.57322727377337968,0.48385220946164387,1,0,1,1,-0.33333333333333331,0.27216552697590868,-0.66666666666666674,0
lstm_seed_mean,LSTM_63,D4,NVDA,trend,negative_trend,3,53,True,reportable,0.02016827913714719,0.0016981085359205888,0.01887773664757781,0.022567469981460777,0.024867984216972196,0.0015497342113554428,0.023499499264326679,0.027034775474804457,0.5220125786163522,0.1696948121161263,0.28301886792452829,0.660377358490566,0.69811320754716977,0,0.69811320754716977,0.69811320754716977,0.020135632268394099,0,0.020135632268394099,0.020135632268394099,-0.0016213480817454846,0.084333509536029028,-0.12077285086715706,0.062471126014291833,0.60377358490566035,0,0.60377358490566035,0.60377358490566035,-0.081761006289308172,0.1696948121161263,-0.32075471698113206,0.056603773584905648
lstm_seed_mean,LSTM_63,D4,NVDA,trend,positive_trend,3,197,True,reportable,0.02271574052013749,0.000760634177548721,0.022156407289132041,0.023791149732591381,0.032435673406799793,0.0010989091642636983,0.031392260244028213,0.033954811066391172,0.46023688663282575,0.022826967112067751,0.43147208121827413,0.48730964467005078,0.53299492385786806,0,0.53299492385786806,0.53299492385786806,0.021432017371430346,0,0.021432017371430346,0.021432017371430346,-0.059897448124430763,0.035490554359230521,-0.11007514226382842,-0.033799427517604341,0.54314720812182737,0,0.54314720812182737,0.54314720812182737,-0.08291032148900164,0.022826967112067751,-0.11167512690355325,-0.055837563451776595
lstm_seed_mean,LSTM_63,D4,NVDA,volatility,high_volatility,3,135,True,reportable,0.02486506503164498,0.0010822634932480711,0.023759840145113658,0.026334628872679434,0.035497285205002206,0.0012851700445577277,0.03408984800850224,0.037196912166794743,0.46419753086419752,0.063529285581573364,0.38518518518518519,0.54074074074074074,0.61481481481481481,0,0.61481481481481481,0.61481481481481481,0.023867993978080811,0,0.023867993978080811,0.023867993978080811,-0.041774396896522882,0.045343714023137742,-0.10334487669403036,0.0045313331764067488,0.59259259259259256,0,0.59259259259259256,0.59259259259259256,-0.12839506172839502,0.063529285581573364,-0.20740740740740737,-0.051851851851851816
lstm_seed_mean,LSTM_63,D4,NVDA,volatility,low_volatility,3,115,True,reportable,0.019018573021424481,0.00093321201730671389,0.01797717084358454,0.020241369639358252,0.024656484339664664,0.0011630991258038449,0.023437710969137208,0.02622250207613798,0.48405797101449277,0.014779766706066027,0.46956521739130436,0.5043478260869565,0.5130434782608696,0,0.5130434782608696,0.5130434782608696,0.017974928220484826,0,0.017974928220484826,0.017974928220484826,-0.058061138722672677,0.051917426643361769,-0.12608903863607734,-0.00012476395300198284,0.5130434782608696,0,0.5130434782608696,0.5130434782608696,-0.028985507246376847,0.014779766706066027,-0.043478260869565244,-0.0086956521739131043
lstm_seed_mean,LSTM_21,D5,AAPL,transition,stable,3,217,True,reportable,0.010814534881175756,0.00032447875500635052,0.010500684050952497,0.011261379140020998,0.01478156601375407,0.00030387997427716227,0.014532410758183735,0.015209385792495029,0.5161290322580645,0.043393078008680572,0.47465437788018433,0.57603686635944695,0.53917050691244239,0,0.53917050691244239,0.53917050691244239,0.010653792845650342,1.7347234759768071e-18,0.01065379284565034,0.01065379284565034,-0.015087775579477528,0.030456642034186601,-0.057030045841253596,0.014371294516051458,0.52534562211981561,0,0.52534562211981561,0.52534562211981561,-0.0092165898617511122,0.043393078008680572,-0.050691244239631283,0.050691244239631339
lstm_seed_mean,LSTM_21,D5,AAPL,transition,transition,3,35,True,reportable,0.010130538750291931,0.00084772533514488203,0.0095207223474010651,0.011329343104455165,0.013496626829320924,0.00046763478259822383,0.01305986251761865,0.014145068442527624,0.39047619047619042,0.0538748023761179,0.31428571428571428,0.42857142857142855,0.7142857142857143,0,0.7142857142857143,0.7142857142857143,0.0090211979694761885,0,0.0090211979694761885,0.0090211979694761885,-0.12297045077264346,0.093970372672589161,-0.25585794068467815,-0.055372288648918966,0.5714285714285714,0,0.5714285714285714,0.5714285714285714,-0.18095238095238095,0.0538748023761179,-0.25714285714285712,-0.14285714285714285
lstm_seed_mean,LSTM_21,D5,AAPL,trend,negative_trend,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D5,AAPL,trend,positive_trend,3,252,True,reportable,0.010719535418553002,0.00039515887420517537,0.010364578258792575,0.011270818579525744,0.014610017442233711,0.0003245631698309987,0.014336937415754404,0.015066060743671882,0.49867724867724866,0.042780321769302201,0.45238095238095238,0.55555555555555558,0.56349206349206349,0,0.56349206349206349,0.56349206349206349,0.01042704355729282,0,0.01042704355729282,0.01042704355729282,-0.028051274520245879,0.037897499136156955,-0.080921789344859496,0.0059907008306833154,0.53174603174603174,0,0.53174603174603174,0.53174603174603174,-0.03306878306878306,0.042780321769302208,-0.079365079365079361,0.023809523809523836
lstm_seed_mean,LSTM_21,D5,AAPL,volatility,high_volatility,3,93,True,reportable,0.010435885574939657,0.00050448933737582834,0.010053143175921934,0.011148692704630234,0.014444705443003927,0.00043501735392894052,0.014060182822215793,0.01505285966377959,0.48028673835125452,0.058457012294982375,0.41935483870967744,0.55913978494623651,0.59139784946236562,0,0.59139784946236562,0.59139784946236562,0.0098626891475194177,0,0.0098626891475194177,0.0098626891475194177,-0.058117661303804136,0.051151296551074386,-0.13039076238494873,-0.01931055775497259,0.4946236559139785,0,0.4946236559139785,0.4946236559139785,-0.014336917562724039,0.058457012294982375,-0.075268817204301064,0.064516129032258007
lstm_seed_mean,LSTM_21,D5,AAPL,volatility,low_volatility,3,159,True,reportable,0.010885443817647599,0.00033533159571404202,0.010546738401603707,0.011342250695030661,0.014705440683531948,0.00026124579520799408,0.014496363944949983,0.015073776771366388,0.50943396226415094,0.033673749275071295,0.47169811320754718,0.55345911949685533,0.54716981132075471,0,0.54716981132075471,0.54716981132075471,0.010757137646028205,0,0.010757137646028205,0.010757137646028205,-0.011927538332352642,0.031172939005559158,-0.054393005672702666,0.019559036181170608,0.55345911949685533,0,0.55345911949685533,0.55345911949685533,-0.044025157232704393,0.033673749275071295,-0.081761006289308158,0
lstm_seed_mean,LSTM_21,D5,GOOGL,transition,stable,3,217,True,reportable,0.012605346819658169,4.3004515718780577e-05,0.01255975074775696,0.012662999284720367,0.0175967603142228,8.1176109213417678e-06,0.017589161056500657,0.017608011914109028,0.51152073732718895,0.022887349348312342,0.49308755760368661,0.54377880184331795,0.59907834101382484,0,0.59907834101382484,0.59907834101382484,0.01253687957330403,0,0.01253687957330403,0.01253687957330403,-0.0054612669726789393,0.0034302407921628672,-0.010059896537962798,-0.0018243115696534584,0.52534562211981561,0,0.52534562211981561,0.52534562211981561,-0.013824884792626687,0.022887349348312342,-0.032258064516129004,0.018433179723502335
lstm_seed_mean,LSTM_21,D5,GOOGL,transition,transition,3,35,True,reportable,0.013840092052595209,0.00029500362614703863,0.013454653070181483,0.014171080492907632,0.01839550206286554,0.0002890782592901993,0.01807390688628957,0.018774890059894807,0.54285714285714282,0.080812203564176857,0.42857142857142855,0.59999999999999998,0.54285714285714282,0,0.54285714285714282,0.54285714285714282,0.014109293584517667,0,0.014109293584517667,0.014109293584517667,0.019079731406103601,0.020908461814895606,-0.0043791638482713058,0.046397823563224416,0.51428571428571423,0,0.51428571428571423,0.51428571428571423,0.028571428571428598,0.080812203564176857,-0.085714285714285687,0.085714285714285743
lstm_seed_mean,LSTM_21,D5,GOOGL,trend,negative_trend,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D5,GOOGL,trend,positive_trend,3,252,True,reportable,0.012776839213121644,4.9675123244678753e-05,0.012712924127008883,0.012834046966661499,0.017710113557703865,4.8629771134140929e-05,0.017657282678739127,0.017774659767329233,0.51587301587301582,0.0085724083312273495,0.50793650793650791,0.52777777777777779,0.59126984126984128,0,0.59126984126984128,0.59126984126984128,0.012755270408194816,1.7347234759768071e-18,0.012755270408194814,0.012755270408194814,-0.0016909719854291867,0.0038944782552602464,-0.0061760006605642292,0.003319904622227754,0.52380952380952384,0,0.52380952380952384,0.52380952380952384,-0.0079365079365079829,0.0085724083312273495,-0.015873015873015928,0.0039682539682539542
lstm_seed_mean,LSTM_21,D5,GOOGL,volatility,high_volatility,3,93,True,reportable,0.012447794311313196,0.0001554681802591243,0.012239945028116582,0.012613803888408093,0.015747597116022569,7.1625920700256167e-05,0.015690305934146276,0.015848587016575585,0.51971326164874554,0.0050688658149573261,0.5161290322580645,0.5268817204301075,0.56989247311827962,0,0.56989247311827962,0.56989247311827962,0.012449842285892507,0,0.012449842285892507,0.012449842285892507,0.00016449803397367013,0.012487562226815727,-0.013169773459811518,0.016859431063939612,0.56989247311827962,0,0.56989247311827962,0.56989247311827962,-0.050179211469534114,0.0050688658149573261,-0.053763440860215117,-0.043010752688172116
lstm_seed_mean,LSTM_21,D5,GOOGL,volatility,low_volatility,3,159,True,reportable,0.01296929943870772,1.465084349348214e-05,0.012955457647141138,0.012989572279191175,0.01876306646308883,4.3321831052859532e-05,0.018705515220918466,0.018810037206106685,0.51362683438155132,0.015688290929869772,0.49685534591194969,0.53459119496855345,0.60377358490566035,0,0.60377358490566035,0.60377358490566035,0.012933917045767863,0,0.012933917045767863,0.012933917045767863,-0.0027356285659366395,0.0011327460537777518,-0.0043030454908881133,-0.0016654352503615577,0.49685534591194963,5.5511151231257827e-17,0.49685534591194969,0.49685534591194969,0.016771488469601675,0.015688290929869772,0,0.037735849056603765
lstm_seed_mean,LSTM_21,D5,MSFT,transition,stable,3,217,True,reportable,0.010093492985386622,0.00036504143269535028,0.009657378045525359,0.010550790273906815,0.01332167380094604,0.00033174899616079506,0.012852931672730401,0.013573270067736206,0.51305683563748083,0.040232875126601501,0.45622119815668205,0.54377880184331795,0.53917050691244239,0,0.53917050691244239,0.53917050691244239,0.0095515584643262944,0,0.0095515584643262944,0.0095515584643262944,-0.05673781122571523,0.038217996995854396,-0.10461453105401675,-0.011078776473419039,0.52073732718894006,0,0.52073732718894006,0.52073732718894006,-0.0076804915514592604,0.040232875126601508,-0.064516129032258007,0.023041474654377891
lstm_seed_mean,LSTM_21,D5,MSFT,transition,transition,3,35,True,reportable,0.0095020319743797949,0.00027261544110652097,0.0091868271076119851,0.0098518925339091765,0.012543804980344742,0.00055154962893442562,0.012002153938848584,0.013300707760076564,0.41904761904761906,0.0538748023761179,0.34285714285714286,0.45714285714285713,0.51428571428571423,0,0.51428571428571423,0.51428571428571423,0.0089226602229497427,0,0.0089226602229497427,0.0089226602229497427,-0.064932625131221069,0.030553157275375574,-0.10414296720269367,-0.029606292076749252,0.5714285714285714,0,0.5714285714285714,0.5714285714285714,-0.15238095238095237,0.0538748023761179,-0.22857142857142854,-0.11428571428571427
lstm_seed_mean,LSTM_21,D5,MSFT,trend,negative_trend,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D5,MSFT,trend,positive_trend,3,252,True,reportable,0.010011345622746784,0.00033068115538153141,0.0095920237485929462,0.010400316108311176,0.013217156981935459,0.00034108556841138955,0.012738166541233539,0.013505999600950546,0.5,0.03191094730638841,0.45634920634920634,0.53174603174603174,0.5357142857142857,0,0.5357142857142857,0.5357142857142857,0.0094642114863573313,0,0.0094642114863573313,0.0094642114863573313,-0.057810852724302343,0.034940169696990445,-0.098909943348501894,-0.013504797776323629,0.52777777777777779,0,0.52777777777777779,0.52777777777777779,-0.027777777777777807,0.03191094730638841,-0.071428571428571452,0.0039682539682539542
lstm_seed_mean,LSTM_21,D5,MSFT,volatility,high_volatility,3,93,True,reportable,0.01001975261175834,0.00025637089331735023,0.0097336330664555288,0.010355661436150449,0.012817260670688177,0.0002428892296761787,0.012474754934116093,0.013011099644225936,0.5053763440860215,0.023228461284615965,0.4731182795698925,0.5268817204301075,0.5268817204301075,0,0.5268817204301075,0.5268817204301075,0.0095628006636421115,0,0.0095628006636421115,0.0095628006636421115,-0.047784322207359731,0.026809185126285887,-0.082910937955948949,-0.017864264750694137,0.55913978494623651,0,0.55913978494623651,0.55913978494623651,-0.053763440860215006,0.023228461284615965,-0.08602150537634401,-0.032258064516129004
lstm_seed_mean,LSTM_21,D5,MSFT,volatility,low_volatility,3,159,True,reportable,0.010006428327287197,0.00037842203298019871,0.0095091956570129456,0.01042643487882028,0.013445186802082112,0.00039945363652323806,0.012889742640734135,0.013812106132241668,0.49685534591194963,0.037030443883974196,0.44654088050314467,0.53459119496855345,0.54088050314465408,0,0.54088050314465408,0.54088050314465408,0.0094065461185115166,0,0.0094065461185115166,0.0094065461185115166,-0.063772845124859145,0.040229647334156737,-0.10842329878143953,-0.010912564208814146,0.50943396226415094,0,0.50943396226415094,0.50943396226415094,-0.012578616352201255,0.037030443883974196,-0.062893081761006275,0.02515723270440251
lstm_seed_mean,LSTM_21,D5,NVDA,transition,stable,3,217,True,reportable,0.024102005892057372,0.00014658906864859449,0.023911773344650097,0.024268474923248705,0.031898307836586405,0.00020567146206643255,0.031611306099505743,0.032082718699594198,0.53609831029185873,0.016966760395064933,0.5161290322580645,0.55760368663594473,0.54838709677419351,0,0.54838709677419351,0.54838709677419351,0.02400602453907472,0,0.02400602453907472,0.02400602453907472,-0.0039982193980689917,0.0061063450305980614,-0.01093268832358274,0.0039261475498040266,0.50230414746543783,0,0.50230414746543783,0.50230414746543783,0.033794162826420858,0.016966760395064933,0.013824884792626668,0.055299539170506895
lstm_seed_mean,LSTM_21,D5,NVDA,transition,transition,3,35,True,reportable,0.028918285763224898,0.00058687863473905547,0.028481195713193647,0.029747857804003758,0.03956452419844713,0.00049503583590014739,0.038901830078181106,0.040091365748174269,0.61904761904761907,0.058708704790180748,0.54285714285714282,0.68571428571428572,0.59999999999999998,0,0.59999999999999998,0.59999999999999998,0.029594570451899355,0,0.029594570451899355,0.029594570451899355,0.022851647391660495,0.019830618447154683,-0.0051795768535833897,0.037620912272245954,0.42857142857142855,0,0.42857142857142855,0.42857142857142855,0.19047619047619047,0.058708704790180748,0.11428571428571427,0.25714285714285717
lstm_seed_mean,LSTM_21,D5,NVDA,trend,negative_trend,3,0,False,descriptive_low_n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lstm_seed_mean,LSTM_21,D5,NVDA,trend,positive_trend,3,252,True,reportable,0.024770933651941749,0.00015990612698753344,0.024546415340281152,0.024906615018791423,0.03306960927488365,0.0002523090863961012,0.032721160665188355,0.03331037294716227,0.54761904761904756,0.014123119380993801,0.5357142857142857,0.56746031746031744,0.55555555555555558,0,0.55555555555555558,0.55555555555555558,0.024782211471411474,3.4694469519536142e-18,0.024782211471411471,0.024782211471411471,0.00045507720256247425,0.0064524559146789569,-0.0050198727229595619,0.0095147332352615299,0.49206349206349204,0,0.49206349206349204,0.49206349206349204,0.055555555555555559,0.014123119380993801,0.043650793650793662,0.075396825396825407
lstm_seed_mean,LSTM_21,D5,NVDA,volatility,high_volatility,3,93,True,reportable,0.025432018445870105,0.00017050593322279816,0.025241691550970904,0.025655401098998058,0.033855137507127653,0.00030069783736520056,0.03362533759050236,0.034279912896595176,0.54121863799283154,0.030832707050332014,0.5053763440860215,0.58064516129032262,0.5268817204301075,0,0.5268817204301075,0.5268817204301075,0.025391251947432639,0,0.025391251947432639,0.025391251947432639,-0.0016055332175768748,0.0067151447898589154,-0.010403155862983127,0.0058902332492848375,0.44086021505376344,0,0.44086021505376344,0.44086021505376344,0.1003584229390681,0.030832707050332014,0.064516129032258063,0.13978494623655918
lstm_seed_mean,LSTM_21,D5,NVDA,volatility,low_volatility,3,159,True,reportable,0.024384261413983654,0.00024760326818824965,0.024047755571070459,0.024636382868813703,0.032600535343771379,0.00032081614492727794,0.032159227699432441,0.032912404134860511,0.55136268343815509,0.011859233227447336,0.53459119496855345,0.55974842767295596,0.57232704402515722,0,0.57232704402515722,0.57232704402515722,0.024425980249587767,0,0.024425980249587767,0.024425980249587767,0.0017079697591591374,0.010136881535897807,-0.0086138864060323339,0.015484524045813575,0.5220125786163522,0,0.5220125786163522,0.5220125786163522,0.02935010482180293,0.011859233227447336,0.012578616352201255,0.037735849056603765
