model,model_config_id,seed,fold,asset,regime_dimension,regime_value,n,mae,rmse,directional_accuracy,actual_positive_direction_balance,sample_size_status,matched_baseline_mae,mae_skill,matched_direction_persistence_da,da_difference
lstm,LSTM_63,2718,D4,GOOGL,transition,transition,3,0.01161946262176311,0.014265254577872337,0.33333333333333331,0.33333333333333331,descriptive_low_n,0.011960618653699502,0.028523276413538134,0.66666666666666663,-0.33333333333333331
lstm,LSTM_63,2718,D4,GOOGL,transition,stable,247,0.013754219819153469,0.019044513958026598,0.56275303643724695,0.54655870445344135,reportable,0.013926413200489884,0.012364517615372606,0.50202429149797567,0.060728744939271273
lstm,LSTM_63,31415,D4,GOOGL,trend,negative_trend,53,0.014433310502611671,0.021902609639029468,0.50943396226415094,0.62264150943396224,reportable,0.01376380905651913,-0.048642163179053677,0.43396226415094341,0.07547169811320753
lstm,LSTM_63,31415,D4,GOOGL,trend,positive_trend,197,0.014025766866930111,0.018997043126055466,0.52791878172588835,0.52284263959390864,reportable,0.013940223535464903,-0.0061364390067046859,0.52284263959390864,0.0050761421319797106
lstm,LSTM_63,31415,D4,GOOGL,volatility,high_volatility,135,0.015981385804188505,0.022246449008842598,0.55555555555555558,0.57037037037037042,reportable,0.015679415496686517,-0.019259028346165108,0.52592592592592591,0.029629629629629672
lstm,LSTM_63,31415,D4,GOOGL,volatility,low_volatility,115,0.011917864746593067,0.01607270121993716,0.48695652173913045,0.5130434782608696,reportable,0.01181725934286452,-0.0085134294517530407,0.47826086956521741,0.0086956521739130488
lstm,LSTM_63,31415,D4,GOOGL,transition,transition,3,0.01099790429950233,0.013452852914946157,0.66666666666666663,0.33333333333333331,descriptive_low_n,0.011960618653699502,0.080490347704497478,0.66666666666666663,0
lstm,LSTM_63,31415,D4,GOOGL,transition,stable,247,0.014149991160020822,0.019712233114433982,0.52226720647773284,0.54655870445344135,reportable,0.013926413200489884,-0.016054238540263333,0.50202429149797567,0.020242914979757165
lstm,LSTM_63,1729,D4,NVDA,trend,negative_trend,53,0.019059630782402991,0.023499499264326679,0.62264150943396224,0.69811320754716977,reportable,0.020135632268394099,0.053437680607628768,0.60377358490566035,0.018867924528301883
lstm,LSTM_63,1729,D4,NVDA,trend,positive_trend,197,0.022156407289132041,0.031959948909979989,0.43147208121827413,0.53299492385786806,reportable,0.021432017371430346,-0.033799427517604341,0.54314720812182737,-0.11167512690355325
lstm,LSTM_63,1729,D4,NVDA,volatility,high_volatility,135,0.024500726077141842,0.035205095439709649,0.46666666666666667,0.61481481481481481,reportable,0.023867993978080811,-0.026509647171945039,0.59259259259259256,-0.12592592592592589
lstm,LSTM_63,1729,D4,NVDA,volatility,low_volatility,115,0.01797717084358454,0.023437710969137208,0.47826086956521741,0.5130434782608696,reportable,0.017974928220484826,-0.00012476395300198284,0.5130434782608696,-0.034782608695652195
lstm,LSTM_63,1729,D4,NVDA,transition,transition,3,0.0040504747573858668,0.0058875125075654082,1,0.33333333333333331,descriptive_low_n,0.007507525713240734,0.46047807065885893,1,0
lstm,LSTM_63,1729,D4,NVDA,transition,stable,247,0.021711826895361185,0.030540831242904305,0.46558704453441296,0.57085020242914974,reportable,0.021322969049623251,-0.018236571315794592,0.55060728744939269,-0.085020242914979727
lstm,LSTM_63,2718,D4,NVDA,trend,negative_trend,53,0.022567469981460777,0.027034775474804457,0.28301886792452829,0.69811320754716977,reportable,0.020135632268394099,-0.12077285086715706,0.60377358490566035,-0.32075471698113206
lstm,LSTM_63,2718,D4,NVDA,trend,positive_trend,197,0.023791149732591381,0.033954811066391172,0.46192893401015228,0.53299492385786806,reportable,0.021432017371430346,-0.11007514226382842,0.54314720812182737,-0.081218274111675093
lstm,LSTM_63,2718,D4,NVDA,volatility,high_volatility,135,0.026334628872679434,0.037196912166794743,0.38518518518518519,0.61481481481481481,reportable,0.023867993978080811,-0.10334487669403036,0.59259259259259256,-0.20740740740740737
lstm,LSTM_63,2718,D4,NVDA,volatility,low_volatility,115,0.020241369639358252,0.02622250207613798,0.46956521739130436,0.5130434782608696,reportable,0.017974928220484826,-0.12608903863607734,0.5130434782608696,-0.043478260869565244
lstm,LSTM_63,2718,D4,NVDA,transition,transition,3,0.0038749928092991007,0.0046917253200820788,0.66666666666666663,0.33333333333333331,descriptive_low_n,0.007507525713240734,0.48385220946164387,1,-0.33333333333333337
lstm,LSTM_63,2718,D4,NVDA,transition,stable,247,0.023770475416639781,0.032804019081511211,0.42105263157894735,0.57085020242914974,reportable,0.021322969049623251,-0.11478262531454431,0.55060728744939269,-0.12955465587044535
lstm,LSTM_63,31415,D4,NVDA,trend,negative_trend,53,0.01887773664757781,0.02406967791178545,0.660377358490566,0.69811320754716977,reportable,0.020135632268394099,0.062471126014291833,0.60377358490566035,0.056603773584905648
lstm,LSTM_63,31415,D4,NVDA,trend,positive_trend,197,0.022199664538689056,0.031392260244028213,0.48730964467005078,0.53299492385786806,reportable,0.021432017371430346,-0.03581777459185953,0.54314720812182737,-0.055837563451776595
lstm,LSTM_63,31415,D4,NVDA,volatility,high_volatility,135,0.023759840145113658,0.03408984800850224,0.54074074074074074,0.61481481481481481,reportable,0.023867993978080811,0.0045313331764067488,0.59259259259259256,-0.051851851851851816
lstm,LSTM_63,31415,D4,NVDA,volatility,low_volatility,115,0.018837178581330643,0.024309239973718803,0.5043478260869565,0.5130434782608696,reportable,0.017974928220484826,-0.047969613578938697,0.5130434782608696,-0.0086956521739131043
lstm,LSTM_63,31415,D4,NVDA,transition,transition,3,0.011811044210625267,0.013466493617202629,0.33333333333333331,0.33333333333333331,descriptive_low_n,0.007507525713240734,-0.57322727377337968,1,-0.66666666666666674
lstm,LSTM_63,31415,D4,NVDA,transition,stable,247,0.021613039772516159,0.030134640994834809,0.52631578947368418,0.57085020242914974,reportable,0.021322969049623251,-0.013603674151467793,0.55060728744939269,-0.024291497975708509
lstm,LSTM_21,1729,D5,AAPL,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D5,AAPL,trend,positive_trend,252,0.010523209417340687,0.01442705416727485,0.48809523809523808,0.56349206349206349,reportable,0.01042704355729282,-0.0092227350465614588,0.53174603174603174,-0.043650793650793662
lstm,LSTM_21,1729,D5,AAPL,volatility,high_volatility,93,0.0101058208442668,0.014221073843016399,0.46236559139784944,0.59139784946236562,reportable,0.0098626891475194177,-0.024651663771491084,0.4946236559139785,-0.032258064516129059
lstm,LSTM_21,1729,D5,AAPL,volatility,low_volatility,159,0.010767342356308432,0.014546181334279479,0.50314465408805031,0.54716981132075471,reportable,0.010757137646028205,-0.00094864550552586913,0.55345911949685533,-0.05031446540880502
lstm,LSTM_21,1729,D5,AAPL,transition,transition,35,0.0095415507990195617,0.0132849495278165,0.42857142857142855,0.7142857142857143,reportable,0.0090211979694761885,-0.057681122984333255,0.5714285714285714,-0.14285714285714285
lstm,LSTM_21,1729,D5,AAPL,transition,stable,217,0.010681541452553771,0.01460290149058345,0.49769585253456222,0.53917050691244239,reportable,0.01065379284565034,-0.0026045754132304477,0.52534562211981561,-0.027649769585253392
lstm,LSTM_21,2718,D5,AAPL,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D5,AAPL,trend,positive_trend,252,0.010364578258792575,0.014336937415754404,0.55555555555555558,0.56349206349206349,reportable,0.01042704355729282,0.0059907008306833154,0.53174603174603174,0.023809523809523836
lstm,LSTM_21,2718,D5,AAPL,volatility,high_volatility,93,0.010053143175921934,0.014060182822215793,0.55913978494623651,0.59139784946236562,reportable,0.0098626891475194177,-0.01931055775497259,0.4946236559139785,0.064516129032258007
lstm,LSTM_21,2718,D5,AAPL,volatility,low_volatility,159,0.010546738401603707,0.014496363944949983,0.55345911949685533,0.54716981132075471,reportable,0.010757137646028205,0.019559036181170608,0.55345911949685533,0
lstm,LSTM_21,2718,D5,AAPL,transition,transition,35,0.0095207223474010651,0.01305986251761865,0.42857142857142855,0.7142857142857143,reportable,0.0090211979694761885,-0.055372288648918966,0.5714285714285714,-0.14285714285714285
lstm,LSTM_21,2718,D5,AAPL,transition,stable,217,0.010500684050952497,0.014532410758183735,0.57603686635944695,0.53917050691244239,reportable,0.01065379284565034,0.014371294516051458,0.52534562211981561,0.050691244239631339
lstm,LSTM_21,31415,D5,AAPL,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D5,AAPL,trend,positive_trend,252,0.011270818579525744,0.015066060743671882,0.45238095238095238,0.56349206349206349,reportable,0.01042704355729282,-0.080921789344859496,0.53174603174603174,-0.079365079365079361
lstm,LSTM_21,31415,D5,AAPL,volatility,high_volatility,93,0.011148692704630234,0.01505285966377959,0.41935483870967744,0.59139784946236562,reportable,0.0098626891475194177,-0.13039076238494873,0.4946236559139785,-0.075268817204301064
lstm,LSTM_21,31415,D5,AAPL,volatility,low_volatility,159,0.011342250695030661,0.015073776771366388,0.47169811320754718,0.54716981132075471,reportable,0.010757137646028205,-0.054393005672702666,0.55345911949685533,-0.081761006289308158
lstm,LSTM_21,31415,D5,AAPL,transition,transition,35,0.011329343104455165,0.014145068442527624,0.31428571428571428,0.7142857142857143,reportable,0.0090211979694761885,-0.25585794068467815,0.5714285714285714,-0.25714285714285712
lstm,LSTM_21,31415,D5,AAPL,transition,stable,217,0.011261379140020998,0.015209385792495029,0.47465437788018433,0.53917050691244239,reportable,0.01065379284565034,-0.057030045841253596,0.52534562211981561,-0.050691244239631283
lstm,LSTM_21,1729,D5,MSFT,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D5,MSFT,trend,positive_trend,252,0.010400316108311176,0.013407304803622294,0.45634920634920634,0.5357142857142857,reportable,0.0094642114863573313,-0.098909943348501894,0.52777777777777779,-0.071428571428571452
lstm,LSTM_21,1729,D5,MSFT,volatility,high_volatility,93,0.010355661436150449,0.013011099644225936,0.4731182795698925,0.5268817204301075,reportable,0.0095628006636421115,-0.082910937955948949,0.55913978494623651,-0.08602150537634401
lstm,LSTM_21,1729,D5,MSFT,volatility,low_volatility,159,0.01042643487882028,0.013633711633270533,0.44654088050314467,0.54088050314465408,reportable,0.0094065461185115166,-0.10842329878143953,0.50943396226415094,-0.062893081761006275
lstm,LSTM_21,1729,D5,MSFT,transition,transition,35,0.0094673762816182248,0.012328553242109077,0.45714285714285713,0.51428571428571423,reportable,0.0089226602229497427,-0.0610486161142203,0.5714285714285714,-0.11428571428571427
lstm,LSTM_21,1729,D5,MSFT,transition,stable,217,0.010550790273906815,0.013573270067736206,0.45622119815668205,0.53917050691244239,reportable,0.0095515584643262944,-0.10461453105401675,0.52073732718894006,-0.064516129032258007
lstm,LSTM_21,2718,D5,MSFT,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D5,MSFT,trend,positive_trend,252,0.0095920237485929462,0.012738166541233539,0.51190476190476186,0.5357142857142857,reportable,0.0094642114863573313,-0.013504797776323629,0.52777777777777779,-0.015873015873015928
lstm,LSTM_21,2718,D5,MSFT,volatility,high_volatility,93,0.0097336330664555288,0.012474754934116093,0.5161290322580645,0.5268817204301075,reportable,0.0095628006636421115,-0.017864264750694137,0.55913978494623651,-0.043010752688172005
lstm,LSTM_21,2718,D5,MSFT,volatility,low_volatility,159,0.0095091956570129456,0.012889742640734135,0.50943396226415094,0.54088050314465408,reportable,0.0094065461185115166,-0.010912564208814146,0.50943396226415094,0
lstm,LSTM_21,2718,D5,MSFT,transition,transition,35,0.0091868271076119851,0.012002153938848584,0.34285714285714286,0.51428571428571423,reportable,0.0089226602229497427,-0.029606292076749252,0.5714285714285714,-0.22857142857142854
lstm,LSTM_21,2718,D5,MSFT,transition,stable,217,0.009657378045525359,0.012852931672730401,0.53917050691244239,0.53917050691244239,reportable,0.0095515584643262944,-0.011078776473419039,0.52073732718894006,0.018433179723502335
lstm,LSTM_21,31415,D5,MSFT,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D5,MSFT,trend,positive_trend,252,0.010041697011336235,0.013505999600950546,0.53174603174603174,0.5357142857142857,reportable,0.0094642114863573313,-0.061017817048081513,0.52777777777777779,0.0039682539682539542
lstm,LSTM_21,31415,D5,MSFT,volatility,high_volatility,93,0.0099699633326690417,0.012965927433722503,0.5268817204301075,0.5268817204301075,reportable,0.0095628006636421115,-0.042577763915436107,0.55913978494623651,-0.032258064516129004
lstm,LSTM_21,31415,D5,MSFT,volatility,low_volatility,159,0.010083654446028363,0.013812106132241668,0.53459119496855345,0.54088050314465408,reportable,0.0094065461185115166,-0.071982672384323765,0.50943396226415094,0.02515723270440251
lstm,LSTM_21,31415,D5,MSFT,transition,transition,35,0.0098518925339091765,0.013300707760076564,0.45714285714285713,0.51428571428571423,reportable,0.0089226602229497427,-0.10414296720269367,0.5714285714285714,-0.11428571428571427
lstm,LSTM_21,31415,D5,MSFT,transition,stable,217,0.010072310636727694,0.013538819662371512,0.54377880184331795,0.53917050691244239,reportable,0.0095515584643262944,-0.054520126149709913,0.52073732718894006,0.023041474654377891
lstm,LSTM_21,1729,D5,GOOGL,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D5,GOOGL,trend,positive_trend,252,0.012783546545694554,0.017774659767329233,0.52777777777777779,0.59126984126984128,reportable,0.012755270408194814,-0.002216819917951085,0.52380952380952384,0.0039682539682539542
lstm,LSTM_21,1729,D5,GOOGL,volatility,high_volatility,93,0.012489634017414911,0.015848587016575585,0.5161290322580645,0.56989247311827962,reportable,0.012449842285892507,-0.0031961635022070833,0.56989247311827962,-0.053763440860215117
lstm,LSTM_21,1729,D5,GOOGL,volatility,low_volatility,159,0.012955457647141138,0.018810037206106685,0.53459119496855345,0.60377358490566035,reportable,0.012933917045767863,-0.0016654352503615577,0.49685534591194969,0.037735849056603765
lstm,LSTM_21,1729,D5,GOOGL,transition,transition,35,0.014171080492907632,0.018774890059894807,0.42857142857142855,0.54285714285714282,reportable,0.014109293584517667,-0.0043791638482713058,0.51428571428571423,-0.085714285714285687
lstm,LSTM_21,1729,D5,GOOGL,transition,stable,217,0.01255975074775696,0.017608011914109028,0.54377880184331795,0.59907834101382484,reportable,0.01253687957330403,-0.0018243115696534584,0.52534562211981561,0.018433179723502335
lstm,LSTM_21,2718,D5,GOOGL,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D5,GOOGL,trend,positive_trend,252,0.012712924127008883,0.017698398227043229,0.50793650793650791,0.59126984126984128,reportable,0.012755270408194814,0.003319904622227754,0.52380952380952384,-0.015873015873015928
lstm,LSTM_21,2718,D5,GOOGL,volatility,high_volatility,93,0.012239945028116582,0.015690305934146276,0.5268817204301075,0.56989247311827962,reportable,0.012449842285892507,0.016859431063939612,0.56989247311827962,-0.043010752688172116
lstm,LSTM_21,2718,D5,GOOGL,volatility,low_volatility,159,0.012989572279191175,0.01877364696224134,0.49685534591194969,0.60377358490566035,reportable,0.012933917045767863,-0.0043030454908881133,0.49685534591194969,0
lstm,LSTM_21,2718,D5,GOOGL,transition,transition,35,0.013454653070181483,0.018337709242412244,0.59999999999999998,0.54285714285714282,reportable,0.014109293584517667,0.046397823563224416,0.51428571428571423,0.085714285714285743
lstm,LSTM_21,2718,D5,GOOGL,transition,stable,217,0.012593290426497176,0.017593107972058715,0.49308755760368661,0.59907834101382484,reportable,0.01253687957330403,-0.0044995928104205607,0.52534562211981561,-0.032258064516129004
lstm,LSTM_21,31415,D5,GOOGL,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D5,GOOGL,trend,positive_trend,252,0.012834046966661499,0.017657282678739127,0.51190476190476186,0.59126984126984128,reportable,0.012755270408194814,-0.0061760006605642292,0.52380952380952384,-0.011904761904761973
lstm,LSTM_21,31415,D5,GOOGL,volatility,high_volatility,93,0.012613803888408093,0.015703898397345845,0.5161290322580645,0.56989247311827962,reportable,0.012449842285892507,-0.013169773459811518,0.56989247311827962,-0.053763440860215117
lstm,LSTM_21,31415,D5,GOOGL,volatility,low_volatility,159,0.012962868389790848,0.018705515220918466,0.50943396226415094,0.60377358490566035,reportable,0.012933917045767863,-0.0022384049565602471,0.49685534591194969,0.012578616352201255
lstm,LSTM_21,31415,D5,GOOGL,transition,transition,35,0.013894542594696512,0.01807390688628957,0.59999999999999998,0.54285714285714282,reportable,0.014109293584517667,0.015220534503357697,0.51428571428571423,0.085714285714285743
lstm,LSTM_21,31415,D5,GOOGL,transition,stable,217,0.012662999284720367,0.017589161056500657,0.49769585253456222,0.59907834101382484,reportable,0.01253687957330403,-0.010059896537962798,0.52534562211981561,-0.027649769585253392
lstm,LSTM_21,1729,D5,NVDA,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,1729,D5,NVDA,trend,positive_trend,252,0.024859770596752671,0.033177294212300333,0.56746031746031744,0.55555555555555558,reportable,0.024782211471411471,-0.0031296289046145453,0.49206349206349204,0.075396825396825407
lstm,LSTM_21,1729,D5,NVDA,volatility,high_volatility,93,0.025241691550970904,0.03362533759050236,0.58064516129032262,0.5268817204301075,reportable,0.025391251947432639,0.0058902332492848375,0.44086021505376344,0.13978494623655918
lstm,LSTM_21,1729,D5,NVDA,volatility,low_volatility,159,0.024636382868813703,0.032912404134860511,0.55974842767295596,0.57232704402515722,reportable,0.024425980249587767,-0.0086138864060323339,0.5220125786163522,0.037735849056603765
lstm,LSTM_21,1729,D5,NVDA,transition,transition,35,0.028525803772477286,0.039700376768986002,0.62857142857142856,0.59999999999999998,reportable,0.029594570451899355,0.036113606756318917,0.42857142857142855,0.20000000000000001
lstm,LSTM_21,1729,D5,NVDA,transition,stable,217,0.024268474923248705,0.032000898710659274,0.55760368663594473,0.54838709677419351,reportable,0.02400602453907472,-0.01093268832358274,0.50230414746543783,0.055299539170506895
lstm,LSTM_21,2718,D5,NVDA,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,2718,D5,NVDA,trend,positive_trend,252,0.024546415340281152,0.032721160665188355,0.53968253968253965,0.55555555555555558,reportable,0.024782211471411471,0.0095147332352615299,0.49206349206349204,0.047619047619047616
lstm,LSTM_21,2718,D5,NVDA,volatility,high_volatility,93,0.025398962687641358,0.033660162034285429,0.5053763440860215,0.5268817204301075,reportable,0.025391251947432639,-0.00030367703903233512,0.44086021505376344,0.064516129032258063
lstm,LSTM_21,2718,D5,NVDA,volatility,low_volatility,159,0.024047755571070459,0.032159227699432441,0.55974842767295596,0.57232704402515722,reportable,0.024425980249587767,0.015484524045813575,0.5220125786163522,0.037735849056603765
lstm,LSTM_21,2718,D5,NVDA,transition,transition,35,0.028481195713193647,0.038901830078181106,0.68571428571428572,0.59999999999999998,reportable,0.029594570451899355,0.037620912272245954,0.42857142857142855,0.25714285714285717
lstm,LSTM_21,2718,D5,NVDA,transition,stable,217,0.023911773344650097,0.031611306099505743,0.5161290322580645,0.54838709677419351,reportable,0.02400602453907472,0.0039261475498040266,0.50230414746543783,0.013824884792626668
lstm,LSTM_21,31415,D5,NVDA,trend,negative_trend,0,,,,,descriptive_low_n,,,,
lstm,LSTM_21,31415,D5,NVDA,trend,positive_trend,252,0.024906615018791423,0.03331037294716227,0.5357142857142857,0.55555555555555558,reportable,0.024782211471411471,-0.0050198727229595619,0.49206349206349204,0.043650793650793662
lstm,LSTM_21,31415,D5,NVDA,volatility,high_volatility,93,0.025655401098998058,0.034279912896595176,0.5376344086021505,0.5268817204301075,reportable,0.025391251947432639,-0.010403155862983127,0.44086021505376344,0.096774193548387066
lstm,LSTM_21,31415,D5,NVDA,volatility,low_volatility,159,0.024468645802066796,0.032729974197021172,0.53459119496855345,0.57232704402515722,reportable,0.024425980249587767,-0.0017467283623038288,0.5220125786163522,0.012578616352201255
lstm,LSTM_21,31415,D5,NVDA,transition,transition,35,0.029747857804003758,0.040091365748174269,0.54285714285714282,0.59999999999999998,reportable,0.029594570451899355,-0.0051795768535833897,0.42857142857142855,0.11428571428571427
lstm,LSTM_21,31415,D5,NVDA,transition,stable,217,0.024125769408273309,0.032082718699594198,0.53456221198156684,0.54838709677419351,reportable,0.02400602453907472,-0.0049881174204282619,0.50230414746543783,0.032258064516129004
